date,height,old_height,utm_x,utm_y,distance,slope,sum_distance,velocidad,ds,velocidad_gps,consumo_total,consumo_inst,latitud,longitud,velocidad_gps-ms,next_vel,velocidad_ms,next_vel_ms,aceleracion_gps,aceleracion_ms,fd,Rx,Rg,Ri,fx,potencia_rueda,potencia_motor,caudal_inst
13:01:15,2487.455884910554,2505.2,692789.1347587069,9586983.852594797,42.684605369878405,0.0,53688.33703734952,21.3423026849392,2,77.41,3098.45,0.25,-3.734911947977686,-79.26405497966661,21.502777777777776,21.502777777777776,21.3423026849392,21.93915901249992,0.0,-0.2984281637803612,347.6747237529411,249.70400000000004,0.0,-950.4937016404504,-353.1149778875092,-7536.286740660834,-27912.17311355864,-0.276906479301177
13:01:17,2484.685447584152,2468.3,692796.9458155198,9586936.3699583,43.87831802499984,-0.8409620436903649,53737.309433714814,21.93915901249992,2,77.41,3098.46,0.25,-3.735341182042949,-79.26398382385686,21.502777777777776,21.502777777777776,21.93915901249992,22.10974862619752,0.0,-0.08529480684879864,367.39269777229504,-177.84378530652452,-21910.212959601893,-271.6639598134237,-21992.32800694955,-482493.18119952164,-1787011.7822204505,-17.72829149028225
13:01:19,2481.9150102577505,2465.5,692804.7568723328,9586888.887321804,44.21949725239504,-0.0633204847178249,53786.2818300801,22.10974862619752,2,77.41,3098.46,0.25,-3.735770416066047,-79.26391266788376,21.502777777777776,20.872222222222224,22.10974862619752,20.876683369498064,0.31527777777777644,0.6165326283497272,373.12829038848315,-221.30525395045817,14456.871306321804,1963.6564212938813,16572.35076405371,366410.5095383999,1357075.961253333,13.463055171164017
13:01:22,2479.1445729313486,2465.5,692812.5679291458,9586841.404685307,62.6300501084942,0.0,53835.2542264454,20.876683369498064,3,75.14,3098.46,0.25,-3.736199650046956,-79.26384151174733,20.872222222222224,20.872222222222224,20.876683369498064,20.876683369498064,0.0,0.0,332.66995331964927,249.70400000000004,0.0,0.0,582.3739533196493,12158.036626097166,45029.765281841355,0.44672386192302926
13:01:22,2465.5,2465.5,692815.4162534771,9586904.837042972,62.6300501084942,0.0,53772.6241763369,20.876683369498064,3,75.14,3098.46,0.25,-3.735625996409164,-79.26381700000618,20.872222222222224,17.511111111111113,20.876683369498064,15.823730456109685,1.1203703703703702,1.6843176377961264,332.66995331964927,249.70400000000004,0.0,5364.551676380663,5946.925629700312,124152.08339320631,459822.5310859493,4.561731459186005
13:05:31,2465.5,2396.5,692815.4162534771,9586904.837042972,3940.108883571311,-0.0175122063980776,53772.6241763369,15.823730456109685,249,63.04,3098.75,0.35,-3.735625996409164,-79.26381700000618,17.511111111111113,17.511111111111113,15.823730456109685,19.84108721642054,0.0,-0.01613396289281468,191.1209613653174,134.2272146164514,-26319.889838861975,-51.38667181361476,-26045.92833469382,-412143.7494473448,-1526458.331286462,-15.143435826254583
13:05:33,2395.4,2395.4,693445.690604496,9582913.306759356,39.68217443284108,-0.0277202551453316,57815.045284449545,19.84108721642054,2,63.04,3098.76,20.3,-3.771708996340999,-79.25807200000625,17.511111111111113,21.966666666666665,19.84108721642054,21.07729289938083,-2.227777777777776,-0.6181028414801446,300.48410294774783,-4.257415747311953,-31208.46290149981,-1968.6575501142606,-32880.89376441363,-652392.6809335891,-2416269.1886429223,-23.970924490505183
13:05:36,2395.4,2395.4,693426.1300708374,9582853.186950063,63.23187869814249,0.0,57878.277163147686,21.07729289938083,3,79.08,3098.76,19.45,-3.772252996343199,-79.25824700000624,21.966666666666665,23.04722222222222,21.07729289938083,22.793258187242923,-0.3601851851851852,-0.5719884292873646,339.09409716379207,249.70400000000004,0.0,-1821.7831472802563,-1232.9850501164642,-25987.987041862467,-96251.80385874987,-0.954879006535217
13:05:38,2395.4,2395.4,693407.3843216106,9582811.644011669,45.586516374485846,0.0,57923.863679522176,22.793258187242923,2,82.97,3098.78,18.45,-3.772628996345276,-79.25841500000624,23.04722222222222,24.019444444444446,22.793258187242923,23.45440081950221,-0.4861111111111125,-0.3305713161296442,396.5549617785436,249.70400000000004,0.0,-1052.8696418729166,-406.61068009437304,-9267.982213081481,-34325.860048449926,-0.34053432587747945
13:05:40,2395.4,2395.4,693393.7419278814,9582766.773278572,46.90880163900443,0.0,57970.77248116118,23.45440081950221,2,86.47,3098.79,20.8,-3.7730349963467993,-79.25853700000623,24.019444444444446,24.158333333333335,23.45440081950221,24.18438883521787,-0.06944444444444464,-0.3649940078578293,419.8935985595925,249.70400000000004,0.0,-1162.5059150271863,-492.90831646759386,-11560.869221696988,-42818.03415443329,-0.42478208486540964
13:05:42,2395.4,2395.4,693391.8678517367,9582718.450828131,48.36877767043574,0.0,58019.141258831616,24.18438883521787,2,86.97,3098.8,21.05,-3.773471996347027,-79.25855300000624,24.158333333333335,23.96388888888889,24.18438883521787,24.112758791379942,0.09722222222222321,0.03581502191896391,446.4376382236146,249.70400000000004,0.0,114.07084481190005,810.2124830355148,19594.493728878253,72572.19899584538,0.7199622916254502
13:05:44,2395.4,2395.4,693391.771371225,9582670.23540708,48.225517582759885,0.0,58067.366776414376,24.112758791379942,2,86.27,3098.81,15.25,-3.773907996347056,-79.25855300000624,23.96388888888889,23.005555555555556,24.112758791379942,23.39718103610396,0.4791666666666661,0.35778887763799183,443.7970099569426,249.70400000000004,0.0,1139.557575277004,1833.0585852339466,44200.09951621432,163704.07228227527,1.6240483361336833
13:05:46,2395.4,2395.4,693390.9001517826,9582623.459157646,46.794362072207925,0.0,58114.16113848658,23.39718103610396,2,82.82,3098.81,15.4,-3.7743309963471656,-79.25856000000624,23.005555555555556,21.677777777777777,23.39718103610396,22.16764935820312,0.6638888888888896,0.6147658389504187,417.8473375153052,249.70400000000004,0.0,1958.0291970570836,2625.580534572389,61431.18309226079,227522.9003417066,2.257171630374074
13:05:48,2395.4,2395.4,693395.0331219661,9582579.326962326,44.33529871640624,0.0,58158.496437202986,22.16764935820312,2,78.04,3098.81,15.4,-3.774729996346722,-79.25852200000625,21.677777777777777,20.8,22.16764935820312,20.787411859790325,0.4388888888888882,0.6901187492063983,375.085136680896,249.70400000000004,0.0,2198.0282162223784,2822.8173529032747,62575.22528141091,231760.0936348552,2.2992072781235633
13:05:50,2395.4,2395.4,693411.9534055328,9582541.361997228,41.57482371958065,0.0,58200.07126092257,20.787411859790325,2,74.88,3098.81,0.5,-3.775072996344851,-79.25836900000623,20.8,21.252777777777776,20.787411859790325,21.1548523931603,-0.22638888888888786,-0.18372026668498798,329.83095325167574,249.70400000000004,0.0,-585.1490493916867,-5.614096140010929,-116.70252868286627,-432.2315877143195,-0.004288011782880154
13:05:52,2395.4,2395.4,693445.7840349738,9582515.969999736,42.3097047863206,0.0,58242.380965708886,21.1548523931603,2,76.51,3098.81,3.7,-3.775301996341119,-79.25806400000624,21.252777777777776,21.59722222222222,21.1548523931603,21.52981178053978,-0.1722222222222225,-0.18747969368974005,341.5942621991431,249.70400000000004,0.0,-597.1228244018221,-5.824562202678976,-123.21775365245436,-456.36205056464576,-0.004527401295284184
13:05:54,2395.4,2395.4,693484.7387958706,9582497.64524347,43.05962356107956,0.0,58285.440589269965,21.52981178053978,2,77.75,3098.82,12.8,-3.7754669963368,-79.25771300000625,21.59722222222222,21.77777777777778,21.52981178053978,21.668653396304933,-0.09027777777777857,-0.06942080788257599,353.81075851110364,249.70400000000004,0.0,-221.10527310600452,382.40948540509913,8233.204243864859,30493.349051351328,0.3025133834459457
13:05:56,2395.4,2395.4,693520.2367999782,9582472.802795555,43.337306792609866,0.0,58328.77789606257,21.668653396304933,2,78.4,3098.83,13.7,-3.7756909963328593,-79.25739300000625,21.77777777777778,22.244444444444444,21.668653396304933,22.4686895783946,-0.2333333333333325,-0.4000180910448332,358.38878756206526,249.70400000000004,0.0,-1274.0576199777938,-665.9648324157286,-14430.561127744722,-53446.52269535082,-0.5302234394380041
13:05:58,2395.4,2395.4,693547.2700694073,9582436.918652236,44.9373791567892,0.0,58373.715275219365,22.4686895783946,2,80.08,3098.83,13.2,-3.776014996329868,-79.25714900000625,22.244444444444444,22.630555555555556,22.4686895783946,22.42986465096545,-0.19305555555555642,0.019412463714575168,385.3417423323242,249.70400000000004,0.0,61.82869693092191,696.8744392632461,15657.855450923678,57992.05722564325,0.5753180280321751
13:06:00,2395.4,2395.4,693566.7403624151,9582396.515608927,44.859729301930905,0.0,58418.5750045213,22.42986465096545,2,81.47,3098.85,13.05,-3.77637999632771,-79.25697300000628,22.630555555555556,22.630555555555556,22.42986465096545,22.8988518817192,0.0,-0.2344936153768753,384.01118504600527,249.70400000000004,0.0,-746.8621649753478,-113.14697992934248,-2537.871445480656,-9399.523872150578,-0.09324924476339859
13:06:02,2405.6,2405.6,693586.9869065247,9582355.447479345,45.79770376343839,0.2227185898377457,58464.37270828474,22.8988518817192,2,81.47,3098.85,14.0,-3.776750996325483,-79.25679000000625,22.630555555555556,22.630555555555556,22.8988518817192,23.247032275643168,0.0,-0.17409019696198413,400.237690829754,249.69032856028014,-326.6171176661768,-554.4772773239195,-231.1663756000621,-5293.44459489969,-19605.35035148033,-0.19449752332817788
13:06:04,2407.0,2407.0,693608.1214515413,9582314.045797445,46.494064551286336,0.0301113704192454,58510.86677283602,23.247032275643168,2,81.47,3098.86,12.45,-3.777124996323131,-79.25659900000625,22.630555555555556,23.525,23.247032275643168,23.47064055246751,-0.4472222222222211,-0.11180413841217174,412.5015696944018,-38.28704617775629,30843.90886762084,-356.096180842767,30862.02721029472,717450.542649499,2657224.2320351815,26.361351508285534
13:06:07,2407.0,2407.0,693633.3173655058,9582248.306946734,70.41192165740253,0.0,58581.27869449343,23.47064055246751,3,84.69,3098.87,13.05,-3.777718996320354,-79.25637100000627,23.525,23.18611111111111,23.47064055246751,23.36453198839897,0.11296296296296286,0.035369521356180655,420.4752651455075,249.70400000000004,0.0,112.6519255194354,782.8311906649429,18373.549489357036,68050.18329391495,0.6751010247412197
13:06:09,2407.0,2407.0,693640.0008987599,9582202.06842035,46.72906397679794,0.0,58628.00775847022,23.36453198839897,2,83.47,3098.87,9.45,-3.778136996319613,-79.25631000000625,23.18611111111111,22.90277777777778,23.36453198839897,23.236703164981776,0.14166666666666572,0.06391441170859657,416.68200061350103,249.70400000000004,0.0,203.5674012918801,869.9534019053812,20326.05408723478,75281.68180457327,0.746842081394576
13:06:11,2407.0,2407.0,693643.351612842,9582155.725990085,46.47340632996355,0.0,58674.481164800185,23.236703164981776,2,82.45,3098.87,9.15,-3.778555996319252,-79.25627900000629,22.90277777777778,22.502777777777776,23.236703164981776,22.63521872890209,0.20000000000000107,0.3007422180398436,412.1350861159207,249.70400000000004,0.0,957.8639644569018,1619.7030505728226,37636.55900157614,139394.66296880052,1.3828835611984178
13:06:13,2407.0,2407.0,693644.9271566791,9582110.492983768,45.27043745780418,0.0,58719.75160225799,22.63521872890209,2,81.01,3098.88,7.85,-3.7789649963190897,-79.25626400000625,22.502777777777776,21.880555555555556,22.63521872890209,21.87888646357116,0.31111111111111,0.3781661326654646,391.0749148534727,249.70400000000004,0.0,1204.4591325395047,1845.2380473929775,41767.36680963224,154693.95114678607,1.5346622137577983
13:06:15,2407.0,2407.0,693638.9526188999,9582067.15509579,43.75777292714232,0.0,58763.50937518513,21.87888646357116,2,78.77,3098.88,10.65,-3.779356996319772,-79.25631700000626,21.880555555555556,21.241666666666667,21.87888646357116,21.37558648619624,0.31944444444444464,0.25164998868745947,365.37682495695833,249.70400000000004,0.0,801.5052139695584,1416.5860389265167,30993.325111553255,114790.09300575279,1.1387906052158014
13:06:17,2407.0,2407.0,693622.765722794,9582027.597640594,42.75117297239248,0.0,58806.26054815752,21.37558648619624,2,76.47,3098.89,8.45,-3.7797149963216,-79.25646200000627,21.241666666666667,20.391666666666666,21.37558648619624,20.764381064164997,0.4250000000000007,0.30560271101562186,348.75998244559986,249.70400000000004,0.0,973.3446345847557,1571.8086170303554,33598.33103308087,124438.26308548468,1.2345065782290146
13:06:19,2407.0,2407.0,693608.2464522955,9581988.700360576,41.52876212832999,0.0,58847.78931028585,20.764381064164997,2,73.41,3098.89,6.25,-3.780066996323216,-79.25659200000628,20.391666666666666,20.075,20.764381064164997,19.92794064248923,0.15833333333333321,0.41822021083788385,329.1005052963478,249.70400000000004,0.0,1332.03137151866,1910.8358768150079,39677.32429726467,146953.0529528321,1.4578675888177788
13:06:21,2407.0,2407.0,693609.8328477904,9581948.886071624,39.85588128497846,0.0,58887.64519157083,19.92794064248923,2,72.27,3098.9,7.25,-3.780426996323051,-79.25657700000625,20.075,20.341666666666665,19.92794064248923,20.153664045778548,-0.13333333333333286,-0.11286170164465936,303.1205709074126,249.70400000000004,0.0,-359.4645197382401,193.36005116917255,3853.267622327951,14271.361564177594,0.14158096789858723
13:06:23,2407.0,2407.0,693625.0878841344,9581911.587834166,40.307328091557096,0.0,58927.95251966239,20.153664045778548,2,73.23,3098.91,11.95,-3.780763996321378,-79.25643900000625,20.341666666666665,20.494444444444444,20.153664045778548,20.25110215500283,-0.07638888888888928,-0.048719054612140766,310.0263432690933,249.70400000000004,0.0,-155.17018893966835,404.5601543294249,8153.369436663551,30197.66458023537,0.2995800057563033
13:06:25,2407.0,2407.0,693642.7885645553,9581875.169370132,40.50220431000566,0.0,58968.45472397239,20.25110215500283,2,73.78,3098.92,11.55,-3.781092996319412,-79.25627900000629,20.494444444444444,20.741666666666667,20.25110215500283,20.66061464235865,-0.12361111111111178,-0.20475624367790957,313.03139542732606,249.70400000000004,0.0,-652.1486361141419,-89.41324068681581,-1810.7166711585623,-6706.358041328008,-0.06653132977507945
13:06:27,2407.0,2407.0,693658.8196109799,9581837.095452348,41.321229284717305,0.0,59009.77595325711,20.66061464235865,2,74.67,3098.92,11.05,-3.781436996317628,-79.25613400000624,20.741666666666667,20.36111111111111,20.66061464235865,20.419669262681325,0.1902777777777782,0.1204726898386621,325.81947771222553,249.70400000000004,0.0,383.7055171361388,959.2289948483644,19818.26061633909,73400.96524570032,0.7281841790248048
13:06:29,2407.0,2407.0,693671.4054298636,9581798.254339498,40.83933852536265,0.0,59050.61529178247,20.419669262681325,2,73.3,3098.92,7.35,-3.7817879963162495,-79.25602000000626,20.36111111111111,20.36111111111111,20.419669262681325,19.89616261844902,0.0,0.261753322116153,318.2643361283078,249.70400000000004,0.0,833.6843309399472,1401.6526670682551,28621.28388268895,106004.75512107018,1.0516344754074423
13:06:31,2430.9,2430.9,693678.9919363537,9581759.20208834,39.79232523689804,0.600618331743993,59090.40761701937,19.89616261844902,2,73.3,3098.93,3.4,-3.782140996315412,-79.25595100000626,20.36111111111111,20.36111111111111,19.89616261844902,18.920463949052763,0.0,0.48784933469812763,302.15460129850777,227.3738109158254,-12901.81535531828,1553.8001310135364,-10818.48681209041,-215246.37289889692,-797208.788514433,-7.908817346373342
13:06:33,2429.7,2429.7,693678.0272861526,9581721.38346124,37.84092789810553,-0.0317116959507842,59128.24854491748,18.920463949052763,2,73.3,3098.93,3.55,-3.782482996315521,-79.25595900000629,20.36111111111111,18.766666666666666,18.920463949052763,18.408550172791635,0.7972222222222225,0.25595688813056405,273.2462002833471,-60.698408890163165,-30276.79360247573,815.2226886958465,-29249.0231223867,-553405.0875321283,-2049648.472341216,-20.333814209734285
13:06:36,2429.7,2429.7,693650.825796187,9581673.332998125,55.225650518374906,0.0,59183.474195435854,18.408550172791635,3,67.56,3098.93,2.8,-3.7829179963185777,-79.25620300000627,18.766666666666666,19.358333333333334,18.408550172791635,18.503660560015074,-0.19722222222222285,-0.03170346240781304,258.66027765057834,249.70400000000004,0.0,-100.97552776888453,407.38874988169385,7499.436242028024,27775.689785288974,0.27555247802866045
13:06:38,2429.7,2429.7,693619.460162117,9581653.71161261,37.00732112003015,0.0,59220.48151655588,18.503660560015074,2,69.69,3098.94,10.35,-3.783095996322084,-79.25648500000626,19.358333333333334,20.07777777777778,18.503660560015074,20.06405647134482,-0.3597222222222225,-0.7801979556648728,261.339992449996,249.70400000000004,0.0,-2484.93048879262,-1973.886496342624,-36524.12571232135,-135274.53967526424,-1.3420093221752405
13:06:40,2429.7,2429.7,693582.1059254397,9581639.078636551,40.12811294268964,0.0,59260.60962949857,20.06405647134482,2,72.28,3098.94,11.0,-3.783228996326242,-79.25682100000625,20.07777777777778,20.669444444444444,20.06405647134482,20.257517153269596,-0.2958333333333325,-0.09673034096238808,307.2755830072329,249.70400000000004,0.0,-308.08613596520604,248.89344704202688,4993.812176798899,18495.600654810736,0.1834881017342335
13:06:42,2429.7,2429.7,693545.6343938031,9581621.45804677,40.51503430653919,0.0,59301.12466380511,20.257517153269596,2,74.41,3098.95,13.1,-3.783388996330305,-79.25714900000625,20.669444444444444,21.205555555555556,20.257517153269596,20.9019423007224,-0.2680555555555557,-0.3222125737264019,313.2297464996586,249.70400000000004,0.0,-1026.24704731859,-463.31330081893134,-9385.577138677458,-34761.39680991651,-0.344855127082505
