height,SPEED,utm_x,utm_y,distance,slope,sum_distance,velocidad
2646.850098,0.979155,86719384.97392496,18921811.45866127,215.50080346655017,-0.01041134401314774,215.50080346655017,215.50080346655017
2644.606445,0.532513,86719529.36736278,18921651.486378014,144.44466573676365,0.011304037995065993,359.9454692033138,144.44466573676365
2646.239252989673,,86719441.25842844,18921765.946314886,11.373630529310546,-0.014228393640202916,371.31909973262435,11.373630529310546
2646.0774244973836,,86719444.94029826,18921755.185120434,11.373630537659041,-0.014228393629798943,382.6927302702834,11.373630537659041
2645.915596005094,,86719448.6221681,18921744.423925977,11.373630529310546,-0.014228393640242898,394.06636079959395,11.373630529310546
2645.753767512804,,86719452.30403791,18921733.662731525,11.373630529310546,-0.014228393640242898,405.4399913289045,11.373630529310546
2645.5919390205145,,86719455.98590773,18921722.901537072,11.373630529310546,-0.014228393640242898,416.8136218582151,11.373630529310546
2645.4301105282248,,86719459.66777755,18921712.14034262,11.373630529310546,-0.014228393640242898,428.18725238752563,11.373630529310546
2645.268282035935,,86719463.34964737,18921701.379148167,11.373630534134348,-0.014228393634208329,439.56088292166,11.373630534134348
2645.1064535436453,,86719467.03151721,18921690.617953714,11.373630529310546,-0.014228393640242898,450.93451345097054,11.373630529310546
2644.9446250513556,,86719470.71338703,18921679.85675926,11.373630529310546,-0.014228393640202916,462.3081439802811,11.373630529310546
2644.7827965590664,,86719474.39525685,18921669.09556481,11.373630529310546,-0.014228393640242898,473.68177450959166,11.373630529310546
2644.6209680667766,,86719478.07712667,18921658.334370356,11.373630534134348,-0.014228393634208329,485.055405043726,11.373630534134348
2644.459139574487,,86719481.7589965,18921647.573175903,11.37363053283524,-0.014228393635833511,496.42903557656126,11.37363053283524
2644.297311082197,,86719485.44086632,18921636.811981447,11.373630529310546,-0.014228393640242898,507.8026661058718,11.373630529310546
2644.1354825899075,,86719489.12273614,18921626.050786994,11.373630529310546,-0.014228393640242898,519.1762966351823,11.373630529310546
2643.973654097618,,86719492.80460596,18921615.28959254,11.373630529310546,-0.014228393640242898,530.5499271644928,11.373630529310546
2643.811825605328,,86719496.48647578,18921604.52839809,11.373630534134348,-0.014228393634208329,541.9235576986272,11.373630534134348
2643.6499971130384,,86719500.16834562,18921593.767203636,11.373630529310546,-0.014228393640202916,553.2971882279377,11.373630529310546
2643.488168620749,,86719503.85021544,18921583.006009184,11.373630529310546,-0.014228393640242898,564.6708187572482,11.373630529310546
2643.3263401284594,,86719507.53208525,18921572.24481473,11.373630529310546,-0.014228393640242898,576.0444492865587,11.373630529310546
2643.1645116361697,,86719511.21395507,18921561.48362028,11.373630534134348,-0.014228393634208329,587.418079820693,11.373630534134348
2643.00268314388,,86719514.89582491,18921550.722425826,11.37363053283524,-0.014228393635833511,598.7917103535283,11.37363053283524
2642.8408546515902,,86719518.57769473,18921539.96123137,11.373630529310546,-0.014228393640242898,610.1653408828388,11.373630529310546
2642.6790261593005,,86719522.25956455,18921529.200036917,11.373630529310546,-0.014228393640242898,621.5389714121493,11.373630529310546
2642.517197667011,,86719525.94143437,18921518.438842464,11.373630529310546,-0.014228393640242898,632.9126019414598,11.373630529310546
2642.355369174721,,86719529.62330419,18921507.67764801,11.373630534134348,-0.014228393634168347,644.2862324755941,11.373630534134348
2642.193540682432,,86719533.30517402,18921496.91645356,11.373630529310546,-0.014228393640242898,655.6598630049047,11.373630529310546
2642.031712190142,,86719536.98704384,18921486.155259106,11.373630529310546,-0.014228393640242898,667.0334935342152,11.373630529310546
2641.8698836978524,,86719540.66891366,18921475.394064654,11.373630529310546,-0.014228393640242898,678.4071240635257,11.373630529310546
2641.7080552055627,,86719544.35078348,18921464.6328702,11.373630529310546,-0.014228393640242898,689.7807545928362,11.373630529310546
2641.546226713273,,86719548.0326533,18921453.87167575,11.373630537659041,-0.014228393629798943,701.1543851304953,11.373630537659041
2641.3843982209833,,86719551.71452314,18921443.110481292,11.373630529310546,-0.014228393640242898,712.5280156598058,11.373630529310546
2641.2225697286935,,86719555.39639296,18921432.34928684,11.373630529310546,-0.014228393640242898,723.9016461891163,11.373630529310546
2641.060741236404,,86719559.07826278,18921421.588092387,11.373630529310546,-0.014228393640202916,735.2752767184268,11.373630529310546
2640.8989127441146,,86719562.7601326,18921410.826897934,146.72581885417634,0.00526061499954344,882.0010955726032,146.72581885417634
2641.670780787599,,86719536.01444839,18921555.09447674,16.555537543224037,-0.012092843699835409,898.5566331158273,16.555537543224037
2641.470577259722,,86719536.96439777,18921538.566215504,16.555537543224037,-0.012092843699835409,915.1121706590513,16.555537543224037
2641.270373731845,,86719537.91434716,18921522.037954267,16.55553754407906,-0.012092843699210867,931.6677082031304,16.55553754407906
2641.0701702039682,,86719538.86429656,18921505.50969303,16.555537543224037,-0.012092843699835409,948.2232457463545,16.555537543224037
2640.8699666760913,,86719539.81424594,18921488.981431793,16.55553754407906,-0.012092843699210867,964.7787832904335,16.55553754407906
2640.6697631482143,,86719540.76419534,18921472.453170557,16.555537543224037,-0.012092843699835409,981.3343208336576,16.555537543224037
2640.4695596203373,,86719541.71414472,18921455.92490932,16.555537543224037,-0.012092843699835409,997.8898583768816,16.555537543224037
2640.2693560924604,,86719542.6640941,18921439.396648083,16.55553754407906,-0.012092843699210867,1014.4453959209607,16.55553754407906
2640.0691525645834,,86719543.6140435,18921422.868386846,16.555537543224037,-0.012092843699835409,1031.0009334641848,16.555537543224037
2639.8689490367065,,86719544.56399289,18921406.34012561,16.55553754407906,-0.012092843699210867,1047.5564710082638,16.55553754407906
2639.6687455088295,,86719545.51394229,18921389.811864372,16.555537543224037,-0.012092843699835409,1064.1120085514879,16.555537543224037
2639.4685419809525,,86719546.46389167,18921373.283603135,16.555537539504883,-0.012092843702552031,1080.6675460909928,16.555537539504883
2639.2683384530756,,86719547.41384105,18921356.755341902,16.55553754407906,-0.012092843699210867,1097.2230836350718,16.55553754407906
2639.0681349251986,,86719548.36379045,18921340.227080666,16.555537543224037,-0.012092843699835409,1113.778621178296,16.555537543224037
2638.8679313973216,,86719549.31373984,18921323.69881943,16.555537543224037,-0.012092843699835409,1130.33415872152,16.555537543224037
2638.6677278694447,,86719550.26368922,18921307.17055819,16.55553754407906,-0.012092843699210867,1146.889696265599,16.55553754407906
2638.4675243415677,,86719551.21363862,18921290.642296955,16.555537543224037,-0.012092843699835409,1163.445233808823,16.555537543224037
2638.2673208136907,,86719552.163588,18921274.11403572,16.55553754407906,-0.012092843699210867,1180.0007713529021,16.55553754407906
2638.0671172858138,,86719553.1135374,18921257.58577448,16.555537543224037,-0.012092843699835409,1196.5563088961262,16.555537543224037
2637.866913757937,,86719554.06348678,18921241.057513244,16.555537543224037,-0.012092843699862877,1213.1118464393503,16.555537543224037
2637.6667102300594,,86719555.01343617,18921224.529252008,16.55553754407906,-0.012092843699210867,1229.6673839834293,16.55553754407906
2637.4665067021824,,86719555.96338557,18921208.00099077,16.555537543224037,-0.012092843699835409,1246.2229215266534,16.555537543224037
2637.2663031743054,,86719556.91333495,18921191.472729534,16.55553754407906,-0.012092843699210867,1262.7784590707324,16.55553754407906
2637.0660996464285,,86719557.86328435,18921174.944468297,16.555537539504883,-0.012092843702552031,1279.3339966102374,16.555537539504883
2636.8658961185515,,86719558.81323373,18921158.416207064,16.555537543224037,-0.012092843699835409,1295.8895341534615,16.555537543224037
2636.6656925906746,,86719559.76318312,18921141.887945827,16.55553754407906,-0.012092843699210867,1312.4450716975405,16.55553754407906
2636.4654890627976,,86719560.71313252,18921125.35968459,16.555537543224037,-0.012092843699835409,1329.0006092407646,16.555537543224037
2636.2652855349206,,86719561.6630819,18921108.831423353,16.55553754407906,-0.012092843699210867,1345.5561467848436,16.55553754407906
2636.0650820070437,,86719562.6130313,18921092.303162117,16.555537543224037,-0.012092843699835409,1362.1116843280677,16.555537543224037
2635.8648784791667,,86719563.56298068,18921075.77490088,16.555537543224037,-0.012092843699835409,1378.6672218712918,16.555537543224037
2635.6646749512897,,86719564.51293007,18921059.246639643,16.55553754407906,-0.012092843699210867,1395.2227594153708,16.55553754407906
2635.4644714234128,,86719565.46287946,18921042.718378406,16.555537543224037,-0.012092843699835409,1411.7782969585949,16.555537543224037
2635.264267895536,,86719566.41282885,18921026.19011717,16.55553754407906,-0.012092843699210867,1428.3338345026739,16.55553754407906
2635.064064367659,,86719567.36277825,18921009.661855932,16.555537543224037,-0.012092843699835409,1444.889372045898,16.555537543224037
2634.863860839782,,86719568.31272763,18920993.133594695,16.555537543224037,-0.012092843699835409,1461.444909589122,16.555537543224037
2634.663657311905,,86719569.26267701,18920976.60533346,16.55553754407906,-0.012092843699210867,1478.000447133201,16.55553754407906
2634.463453784028,,86719570.21262641,18920960.07707222,16.555537539504883,-0.012092843702552031,1494.555984672706,16.555537539504883
2634.263250256151,,86719571.1625758,18920943.54881099,16.55553754407906,-0.012092843699210867,1511.111522216785,16.55553754407906
2634.063046728274,,86719572.1125252,18920927.02054975,16.555537543224037,-0.012092843699835409,1527.6670597600091,16.555537543224037
2633.862843200397,,86719573.06247458,18920910.492288515,369.8236958335625,-0.005641153403366997,1897.4907555935715,369.8236958335625
2631.776611,1.100246,86719576.45467986,18920540.6841505,19.374877696692998,-0.015952720055235122,1916.8656332902644,19.374877696692998
2631.467529,0.771691,86719578.28864776,18920521.39626706,6.4582927468778255,-0.035685592002873745,1923.3239260371422,6.4582927468778255
2631.237061,0.493058,86719578.89996997,18920514.96697236,6.4582928110173174,-0.03141402936293136,1929.7822188481596,6.4582928110173174
2631.03418,0.217314,86719579.51129195,18920508.53767757,14.343649082482814,0.0,1944.1258679306425,14.343649082482814
2631.03418,0.267351,86719576.8138899,18920494.449942082,2.0541149411577257,-0.039341031205742054,1946.1799828718001,2.0541149411577257
2630.953369,0.261168,86719574.85386732,18920493.835369334,50.202775174259415,0.001172006921851329,1996.3827580460595,50.202775174259415
2631.012207,0.434834,86719584.29477067,18920543.14244772,14.34365263758847,-0.003982876708164897,2010.726410683648,14.34365263758847
2630.955078,0.383449,86719586.99216981,18920557.230187386,32.77939923773501,-0.003224982838557596,2043.5058099213832,32.77939923773501
2630.849365,0.398053,86719585.8955727,18920589.99123879,11.4561988331542,-0.005008031096148624,2054.9620087545372,11.4561988331542
2630.791992,0.527192,86719593.12433946,18920598.87883818,6.89745002189098,-0.013485708443690056,2061.8594587764283,6.89745002189098
2630.698975,0.729003,86719597.65571004,18920593.678694196,28.013520437452033,0.01560871297759847,2089.87297921388,28.013520437452033
2631.13623,1.392154,86719623.00996286,18920581.76571004,39.66676712955739,-0.00308353840888249,2129.5397463434374,39.66676712955739
2631.013916,7.250096,86719590.91221544,18920558.459336977,43.08276422249736,0.023109125376875757,2172.6225105659346,43.08276422249736
2632.009521,3.305257,86719609.41584894,18920597.366150267,15.054727743812734,-0.0046866340727497804,2187.6772383097473,15.054727743812734
2631.938965,1.953543,86719620.56466441,18920607.48290573,57.293824759792784,0.002509851639391919,2244.97106306954,57.293824759792784
2632.082764,3.290267,86719650.21711397,18920656.50651831,69.99475241742623,0.010868557623621775,2314.965815486966,69.99475241742623
2632.843506,2.249394,86719672.1555053,18920722.974347763,11.45621862000381,0.055812831546662695,2326.42203410697,11.45621862000381
2633.48291,0.855846,86719664.9267361,18920714.086724855,7.171838062482513,-0.059879070924161594,2333.5938721694524,7.171838062482513
2633.053467,0.378808,86719663.57804011,18920707.04284238,2.054118605942087,-0.12111228596068087,2335.6479907753946,2.054118605942087
2632.804688,0.462901,86719665.5380644,18920707.657421913,6.357897876636581,-0.019084609780578552,2342.0058886520314,6.357897876636581
2632.68335,0.388045,86719668.10941698,18920701.842698243,2.054118655315848,0.03470539533631369,2344.0600073073474,2.054118655315848
2632.754639,0.218982,86719670.06944138,18920702.457277607,6.458302043700416,0.008505486369014045,2350.5183093510477,6.458302043700416
2632.80957,0.146427,86719669.4581133,18920708.88658109,0.0,inf,2350.5183093510477,0.0
2632.858887,0.100826,86719669.4581133,18920708.88658109,0.0,inf,2350.5183093510477,0.0
2632.898438,0.107841,86719669.4581133,18920708.88658109,6.458301941223362,0.004914294854672814,2356.976611292271,6.458301941223362
2632.930176,0.123251,86719668.84678489,18920715.315884437,2.0541187834929793,0.012360531535117986,2359.030730075764,2.0541187834929793
2632.955566,0.214035,86719670.80680929,18920715.93046423,0.0,inf,2359.030730075764,0.0
2632.976563,0.143362,86719670.80680929,18920715.93046423,0.0,inf,2359.030730075764,0.0
2632.992676,0.25403,86719670.80680929,18920715.93046423,2.054118957730637,0.007487881820220391,2361.0848490334947,2.054118957730637
2633.008057,0.128524,86719672.76683386,18920716.545044083,0.0,inf,2361.0848490334947,0.0
2633.026611,0.093979,86719672.76683386,18920716.545044083,0.0,inf,2361.0848490334947,0.0
2633.041504,0.124639,86719672.76683386,18920716.545044083,0.0,-inf,2361.0848490334947,0.0
2633.03125,0.154783,86719672.76683386,18920716.545044083,0.0,-inf,2361.0848490334947,0.0
2633.020264,0.330162,86719672.76683386,18920716.545044083,7.171839281495708,-0.00139573679882196,2368.2566883149902,7.171839281495708
2633.010254,0.220378,86719674.11552978,18920723.588927813,0.0,-inf,2368.2566883149902,0.0
2632.998779,0.099755,86719674.11552978,18920723.588927813,0.0,-inf,2368.2566883149902,0.0
2632.988281,0.059768,86719674.11552978,18920723.588927813,6.458302404904393,-0.001323103110447587,2374.7149907198946,6.458302404904393
2632.979736,0.050191,86719673.50420094,18920730.018231586,0.0,-inf,2374.7149907198946,0.0
2632.9729,0.225685,86719673.50420094,18920730.018231586,0.0,-inf,2374.7149907198946,0.0
2632.967285,0.32508,86719673.50420094,18920730.018231586,7.171839319724014,-0.0004765862490585587,2381.8868300396184,7.171839319724014
2632.963867,0.339746,86719672.1555053,18920722.974347763,2.054118989481041,-0.0005944154190869407,2383.9409490290996,2.054118989481041
2632.962646,0.253833,86719670.19548076,18920722.35976771,0.0,inf,2383.9409490290996,0.0
2632.9646,0.123133,86719670.19548076,18920722.35976771,2.054118818587136,-0.001426402393638727,2385.9950678476866,2.054118818587136
2632.96167,0.154566,86719668.23545639,18920721.745187704,0.0,inf,2385.9950678476866,0.0
2632.965576,0.090075,86719668.23545639,18920721.745187704,0.0,inf,2385.9950678476866,0.0
2632.968262,0.021811,86719668.23545639,18920721.745187704,0.0,inf,2385.9950678476866,0.0
2632.974609,0.052102,86719668.23545639,18920721.745187704,0.0,inf,2385.9950678476866,0.0
2632.982422,0.047384,86719668.23545639,18920721.745187704,0.0,inf,2385.9950678476866,0.0
2633.008789,0.013536,86719668.23545639,18920721.745187704,0.0,inf,2385.9950678476866,0.0
2633.029297,0.012481,86719668.23545639,18920721.745187704,0.0,inf,2385.9950678476866,0.0
2633.045898,0.208216,86719668.23545639,18920721.745187704,0.0,inf,2385.9950678476866,0.0
2633.060547,0.183729,86719668.23545639,18920721.745187704,6.4583017753361815,0.0017010663765713184,2392.453369623023,6.4583017753361815
2633.071533,0.280628,86719667.62412758,18920728.174490847,6.4583017753361815,0.001701221216090022,2398.911671398359,6.4583017753361815
2633.08252,0.059161,86719668.23545639,18920721.745187704,2.0541188141287985,0.005823421662740053,2400.9657902124877,2.0541188141287985
2633.094482,0.168693,86719666.27543202,18920721.130607713,0.0,inf,2400.9657902124877,0.0
2633.102783,0.060026,86719666.27543202,18920721.130607713,0.0,inf,2400.9657902124877,0.0
2633.120117,0.312971,86719666.27543202,18920721.130607713,7.1718386288300655,0.0018042793026677927,2408.1376288413176,7.1718386288300655
2633.133057,0.298171,86719667.62412758,18920728.174490847,0.0,inf,2408.1376288413176,0.0
2633.144531,0.161571,86719667.62412758,18920728.174490847,6.458301699912808,0.001663285566247478,2414.5959305412302,6.458301699912808
2633.155273,0.306318,86719667.01279867,18920734.603793904,6.458301613157591,0.0012475416111866519,2421.054232154388,6.458301613157591
2633.16333,0.135026,86719666.40146945,18920741.033096846,2.0541189774002695,0.0023771748636700145,2423.1083511317884,2.0541189774002695
2633.168213,0.155581,86719668.3614938,18920741.647677477,2.0541189774002695,0.003803090320587218,2425.1624701091887,2.0541189774002695
2633.176025,0.100057,86719666.40146945,18920741.033096846,0.0,inf,2425.1624701091887,0.0
2633.178711,0.133592,86719666.40146945,18920741.033096846,6.458301534548637,0.0007938619732255196,2431.6207716437375,6.458301534548637
2633.183838,0.286499,86719665.79014009,18920747.462399695,0.0,inf,2431.6207716437375,0.0
2633.192139,0.105147,86719665.79014009,18920747.462399695,0.0,inf,2431.6207716437375,0.0
2633.194824,0.324947,86719665.79014009,18920747.462399695,6.357896603867478,0.0014207528940188832,2437.978668247605,6.357896603867478
2633.203857,0.196933,86719663.2187862,18920753.277121387,6.458301229352771,-0.003969155214311801,2444.436969476958,6.458301229352771
2633.178223,0.918135,86719663.83011578,18920746.847818866,12.715792412322621,-0.0038784055606461074,2457.1527618892806,12.715792412322621
2633.128906,7.671102,86719658.68740796,18920758.47726137,63.68739805957473,-0.001038855441043252,2520.840159948855,63.68739805957473
2633.062744,4.07833,86719621.19488215,18920706.995272473,77.95175690340567,-0.04132915187520164,2598.791916852261,77.95175690340567
2629.841064,5.813712,86719626.57078242,18920629.22910952,22.59528655738805,0.010102637973635023,2621.387203409649,22.59528655738805
2630.069336,0.764402,86719605.0105253,18920622.468762822,50.202802052801545,-0.0003841817430786288,2671.5900054624503,50.202802052801545
2630.050049,0.616779,86719595.56963699,18920573.16165419,31.024340299971836,-0.0028959197562749206,2702.614345762422,31.024340299971836
2629.960205,0.663206,86719577.80337948,18920547.72801927,46.23560501070867,0.0017583634945647357,2748.849950773131,46.23560501070867
2630.041504,1.145704,86719578.16259104,18920501.493809666,12.91658563596724,0.00037804108126426086,2761.766536409098,12.91658563596724
2630.046387,1.069102,86719579.38523398,18920488.63521998,12.91658596262339,0.002683990963289869,2774.6831223717213,12.91658596262339
2630.081055,0.881942,86719580.6078761,18920475.776629888,23.73736837823307,-0.0004525354213143033,2798.4204907499543,23.73736837823307
2630.070313,0.863062,86719588.57402661,18920498.13737906,19.411923089912538,-0.004477402862031893,2817.832413839867,19.411923089912538
2629.983398,1.153579,86719598.24808243,18920481.307780072,28.687307617375517,0.001072320916644351,2846.5197214572427,28.687307617375517
2630.01416,1.656107,86719603.64288929,18920509.483260144,37.906572666832766,0.009203601788698777,2884.4262941240754,37.906572666832766
2630.363037,1.057908,86719615.15091053,18920473.365761634,12.65091046922186,0.004747405346518455,2897.077204593297,12.65091046922186
2630.423096,0.689009,86719618.333575,18920461.12173523,12.916594501436252,0.0044606958895806355,2909.9937990947333,12.916594501436252
2630.480713,0.346546,86719619.55621526,18920448.263136383,19.902868890285472,0.004489553766978919,2929.8966679850187,19.902868890285472
2630.570068,0.239121,86719619.43015042,18920428.360666744,0.0,inf,2929.8966679850187,0.0
2630.612061,0.535358,86719619.43015042,18920428.360666744,2.0541152013523623,0.01081536224729381,2931.950783186371,2.0541152013523623
2630.634277,0.308934,86719621.39017396,18920428.97523732,6.458297532245646,0.0028352673298787045,2938.4090807186167,6.458297532245646
2630.652588,0.303375,86719620.7788546,18920435.4045371,6.4582974643974795,0.00238158742067113,2944.8673781830144,6.4582974643974795
2630.667969,0.121697,86719620.167535,18920441.83383679,0.0,inf,2944.8673781830144,0.0
2630.679199,0.270301,86719620.167535,18920441.83383679,6.458297383490228,0.0015499441115168963,2951.3256755665047,6.458297383490228
2630.689209,0.181988,86719619.55621526,18920448.263136383,0.0,inf,2951.3256755665047,0.0
2630.696533,0.244649,86719619.55621526,18920448.263136383,7.171827849939593,0.0005446310315999865,2958.4975034164445,7.171827849939593
2630.700439,0.196345,86719618.20751148,18920441.219265796,6.4582971795192226,0.0005292416723439866,2964.955800595964,6.4582971795192226
2630.703857,0.416271,86719617.59619173,18920447.648565184,2.054115361277485,0.0038035838431733676,2967.0099159572414,2.054115361277485
2630.71167,0.620407,86719615.63616823,18920447.033993978,7.171827444899122,0.000544631062295491,2974.1817434021405,7.171827444899122
2630.715576,0.342017,86719614.28746441,18920439.990123812,7.1718271427708045,-0.00010206604054989284,2981.3535705449112,7.1718271427708045
2630.714844,0.618542,86719612.93876043,18920432.946253985,8.342624296842054,0.000380455823852209,2989.6961948417534,8.342624296842054
2630.718018,0.119008,86719609.63003294,18920425.28781403,0.0,inf,2989.6961948417534,0.0
2630.724609,0.161214,86719609.63003294,18920425.28781403,0.0,inf,2989.6961948417534,0.0
2630.728027,1.201132,86719609.63003294,18920425.28781403,24.75525595160198,-0.00891539964003787,3014.4514507933554,24.75525595160198
2630.507324,3.000702,86719588.68109694,18920412.098243237,20.809486688515623,-0.0004223554444920225,3035.260937481871,20.809486688515623
2630.498535,3.658219,86719571.65221043,18920400.137818478,6.897453564107869,0.007185405387534879,3042.158391045979,6.897453564107869
2630.548096,2.06128,86719567.12084678,18920405.3379732,6.162341830902023,-0.005071124072230464,3048.320732876881,6.162341830902023
2630.516846,1.67816,86719561.24077946,18920403.49426358,44.32163569049321,-0.002473261608965201,3092.642368567374,44.32163569049321
2630.407227,1.875941,86719545.20141172,18920444.81188782,40.47995068923973,-0.005295362181775879,3133.1223192566135,40.47995068923973
2630.192871,1.496262,86719542.98926118,18920404.392427187,7.947681445737874,-0.011242901544322382,3141.0700007023515,7.947681445737874
2630.103516,1.110777,86719549.48064579,18920399.80684476,136.60024822972164,0.002832813300230354,3277.6702489320733,136.60024822972164
2630.490479,4.585928,86719597.88887657,18920527.542004403,20.213544288404282,-0.006606708754028341,3297.8837932204774,20.213544288404282
