INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
1,1,FIXED,2017/5/11,19:13:11,2017/5/11,14:13:11,0,2.897759,S,79.022597,W,2646.850098,0.979155,295.079105,0.000000,0.000000,0.000000
2,1,FIXED,2017/5/11,19:13:12,2017/5/11,14:13:12,0,2.897728,S,79.022661,W,2644.606445,0.532513,358.363241,0.000000,0.000000,0.000000
3,1,FIXED,2017/5/11,19:13:13,2017/5/11,14:13:13,0,2.897713,S,79.022662,W,2641.030273,1.209864,27.267803,0.000000,0.000000,0.000000
4,1,FIXED,2017/5/11,19:13:14,2017/5/11,14:13:14,0,2.897703,S,79.022656,W,2641.576416,1.654551,334.563075,0.000000,0.000000,0.000000
5,1,FIXED,2017/5/11,19:13:15,2017/5/11,14:13:15,0,2.897692,S,79.022661,W,2641.022461,1.223109,8.434918,0.000000,0.000000,0.000000
6,1,FIXED,2017/5/11,19:13:16,2017/5/11,14:13:16,0,2.897640,S,79.022654,W,2635.270020,1.555866,11.242860,0.000000,0.000000,0.000000
7,1,FIXED,2017/5/11,19:13:17,2017/5/11,14:13:17,0,2.897633,S,79.022652,W,2634.594727,0.618712,13.337843,0.000000,0.000000,0.000000
8,1,FIXED,2017/5/11,19:13:18,2017/5/11,14:13:18,0,2.897614,S,79.022648,W,2633.788818,2.949191,56.833083,0.000000,0.000000,0.000000
9,1,FIXED,2017/5/11,19:13:19,2017/5/11,14:13:19,0,2.897602,S,79.022630,W,2633.187012,2.085485,69.415446,0.000000,0.000000,0.000000
10,1,FIXED,2017/5/11,19:13:20,2017/5/11,14:13:20,0,2.897596,S,79.022614,W,2632.485596,1.050450,6.792354,0.000000,0.000000,0.000000
11,1,FIXED,2017/5/11,19:13:21,2017/5/11,14:13:21,0,2.897580,S,79.022612,W,2632.229492,0.991647,0.542526,0.000000,0.000000,0.000000
12,1,FIXED,2017/5/11,19:13:22,2017/5/11,14:13:22,0,2.897571,S,79.022612,W,2631.803467,0.339506,251.449866,0.000000,0.000000,0.000000
13,1,FIXED,2017/5/11,19:13:23,2017/5/11,14:13:23,0,2.897574,S,79.022622,W,2632.353027,0.531156,349.766431,0.000000,0.000000,0.000000
14,1,FIXED,2017/5/11,19:13:24,2017/5/11,14:13:24,0,2.897565,S,79.022624,W,2632.518555,1.218197,294.509147,0.000000,0.000000,0.000000
15,1,FIXED,2017/5/11,19:13:25,2017/5/11,14:13:25,0,2.897563,S,79.022629,W,2632.126953,1.156655,327.010258,0.000000,0.000000,0.000000
16,1,FIXED,2017/5/11,19:13:26,2017/5/11,14:13:26,0,2.897558,S,79.022632,W,2631.776611,1.100246,7.250560,0.000000,0.000000,0.000000
17,1,FIXED,2017/5/11,19:13:27,2017/5/11,14:13:27,0,2.897555,S,79.022632,W,2631.467529,0.771691,338.360551,0.000000,0.000000,0.000000
18,1,FIXED,2017/5/11,19:13:28,2017/5/11,14:13:28,0,2.897554,S,79.022632,W,2631.237061,0.493058,357.181200,0.000000,0.000000,0.000000
19,1,FIXED,2017/5/11,19:13:29,2017/5/11,14:13:29,0,2.897553,S,79.022632,W,2631.034180,0.217314,48.059158,0.000000,0.000000,0.000000
20,1,FIXED,2017/5/11,19:13:30,2017/5/11,14:13:30,0,2.897551,S,79.022630,W,2631.034180,0.267351,140.795541,0.000000,0.000000,0.000000
21,1,FIXED,2017/5/11,19:13:31,2017/5/11,14:13:31,0,2.897551,S,79.022629,W,2630.953369,0.261168,220.448220,0.000000,0.000000,0.000000
22,1,FIXED,2017/5/11,19:13:32,2017/5/11,14:13:32,0,2.897558,S,79.022636,W,2631.012207,0.434834,236.822328,0.000000,0.000000,0.000000
23,1,FIXED,2017/5/11,19:13:33,2017/5/11,14:13:33,0,2.897560,S,79.022638,W,2630.955078,0.383449,192.434857,0.000000,0.000000,0.000000
24,1,FIXED,2017/5/11,19:13:34,2017/5/11,14:13:34,0,2.897565,S,79.022639,W,2630.849365,0.398053,264.693528,0.000000,0.000000,0.000000
25,1,FIXED,2017/5/11,19:13:35,2017/5/11,14:13:35,0,2.897566,S,79.022643,W,2630.791992,0.527192,298.704091,0.000000,0.000000,0.000000
26,1,FIXED,2017/5/11,19:13:36,2017/5/11,14:13:36,0,2.897565,S,79.022645,W,2630.698975,0.729003,282.510147,0.000000,0.000000,0.000000
27,1,FIXED,2017/5/11,19:13:37,2017/5/11,14:13:37,0,2.897562,S,79.022657,W,2631.136230,1.392154,83.861200,0.000000,0.000000,0.000000
28,1,FIXED,2017/5/11,19:13:38,2017/5/11,14:13:38,0,2.897560,S,79.022640,W,2631.013916,7.250096,246.339128,0.000000,0.000000,0.000000
29,1,FIXED,2017/5/11,19:13:39,2017/5/11,14:13:39,0,2.897565,S,79.022651,W,2632.009521,3.305257,264.063762,0.000000,0.000000,0.000000
30,1,FIXED,2017/5/11,19:13:40,2017/5/11,14:13:40,0,2.897566,S,79.022657,W,2631.938965,1.953543,250.891642,0.000000,0.000000,0.000000
31,1,FIXED,2017/5/11,19:13:41,2017/5/11,14:13:41,0,2.897572,S,79.022674,W,2632.082764,3.290267,235.682511,0.000000,0.000000,0.000000
32,1,FIXED,2017/5/11,19:13:42,2017/5/11,14:13:42,0,2.897581,S,79.022688,W,2632.843506,2.249394,67.017691,0.000000,0.000000,0.000000
33,1,FIXED,2017/5/11,19:13:43,2017/5/11,14:13:43,0,2.897580,S,79.022684,W,2633.482910,0.855846,77.643238,0.000000,0.000000,0.000000
34,1,FIXED,2017/5/11,19:13:44,2017/5/11,14:13:44,0,2.897579,S,79.022683,W,2633.053467,0.378808,286.607081,0.000000,0.000000,0.000000
35,1,FIXED,2017/5/11,19:13:45,2017/5/11,14:13:45,0,2.897579,S,79.022684,W,2632.804688,0.462901,307.144601,0.000000,0.000000,0.000000
36,1,FIXED,2017/5/11,19:13:46,2017/5/11,14:13:46,0,2.897578,S,79.022685,W,2632.683350,0.388045,235.367381,0.000000,0.000000,0.000000
37,1,FIXED,2017/5/11,19:13:47,2017/5/11,14:13:47,0,2.897578,S,79.022686,W,2632.754639,0.218982,160.700464,0.000000,0.000000,0.000000
38,1,FIXED,2017/5/11,19:13:48,2017/5/11,14:13:48,0,2.897579,S,79.022686,W,2632.809570,0.146427,200.175130,0.000000,0.000000,0.000000
39,1,FIXED,2017/5/11,19:13:49,2017/5/11,14:13:49,0,2.897579,S,79.022686,W,2632.858887,0.100826,227.650086,0.000000,0.000000,0.000000
40,1,FIXED,2017/5/11,19:13:50,2017/5/11,14:13:50,0,2.897579,S,79.022686,W,2632.898438,0.107841,218.996627,0.000000,0.000000,0.000000
41,1,FIXED,2017/5/11,19:13:51,2017/5/11,14:13:51,0,2.897580,S,79.022686,W,2632.930176,0.123251,278.742566,0.000000,0.000000,0.000000
42,1,FIXED,2017/5/11,19:13:52,2017/5/11,14:13:52,0,2.897580,S,79.022687,W,2632.955566,0.214035,234.535954,0.000000,0.000000,0.000000
43,1,FIXED,2017/5/11,19:13:53,2017/5/11,14:13:53,0,2.897580,S,79.022687,W,2632.976563,0.143362,265.269406,0.000000,0.000000,0.000000
44,1,FIXED,2017/5/11,19:13:54,2017/5/11,14:13:54,0,2.897580,S,79.022687,W,2632.992676,0.254030,280.531076,0.000000,0.000000,0.000000
45,1,FIXED,2017/5/11,19:13:55,2017/5/11,14:13:55,0,2.897580,S,79.022688,W,2633.008057,0.128524,153.575339,0.000000,0.000000,0.000000
46,1,FIXED,2017/5/11,19:13:56,2017/5/11,14:13:56,0,2.897580,S,79.022688,W,2633.026611,0.093979,134.272113,0.000000,0.000000,0.000000
47,1,FIXED,2017/5/11,19:13:57,2017/5/11,14:13:57,0,2.897580,S,79.022688,W,2633.041504,0.124639,243.947187,0.000000,0.000000,0.000000
48,1,FIXED,2017/5/11,19:13:58,2017/5/11,14:13:58,0,2.897580,S,79.022688,W,2633.031250,0.154783,245.003840,0.000000,0.000000,0.000000
49,1,FIXED,2017/5/11,19:13:59,2017/5/11,14:13:59,0,2.897580,S,79.022688,W,2633.020264,0.330162,220.341777,0.000000,0.000000,0.000000
50,1,FIXED,2017/5/11,19:14:0,2017/5/11,14:14:0,0,2.897581,S,79.022689,W,2633.010254,0.220378,244.251426,0.000000,0.000000,0.000000
51,1,FIXED,2017/5/11,19:14:1,2017/5/11,14:14:1,0,2.897581,S,79.022689,W,2632.998779,0.099755,130.027457,0.000000,0.000000,0.000000
52,1,FIXED,2017/5/11,19:14:2,2017/5/11,14:14:2,0,2.897581,S,79.022689,W,2632.988281,0.059768,201.089265,0.000000,0.000000,0.000000
53,1,FIXED,2017/5/11,19:14:3,2017/5/11,14:14:3,0,2.897582,S,79.022689,W,2632.979736,0.050191,139.937309,0.000000,0.000000,0.000000
54,1,FIXED,2017/5/11,19:14:4,2017/5/11,14:14:4,0,2.897582,S,79.022689,W,2632.972900,0.225685,74.276212,0.000000,0.000000,0.000000
55,1,FIXED,2017/5/11,19:14:5,2017/5/11,14:14:5,0,2.897582,S,79.022689,W,2632.967285,0.325080,63.294546,0.000000,0.000000,0.000000
56,1,FIXED,2017/5/11,19:14:6,2017/5/11,14:14:6,0,2.897581,S,79.022688,W,2632.963867,0.339746,65.530553,0.000000,0.000000,0.000000
57,1,FIXED,2017/5/11,19:14:7,2017/5/11,14:14:7,0,2.897581,S,79.022687,W,2632.962646,0.253833,88.680745,0.000000,0.000000,0.000000
58,1,FIXED,2017/5/11,19:14:8,2017/5/11,14:14:8,0,2.897581,S,79.022687,W,2632.964600,0.123133,83.838956,0.000000,0.000000,0.000000
59,1,FIXED,2017/5/11,19:14:9,2017/5/11,14:14:9,0,2.897581,S,79.022686,W,2632.961670,0.154566,78.105675,0.000000,0.000000,0.000000
60,1,FIXED,2017/5/11,19:14:10,2017/5/11,14:14:10,0,2.897581,S,79.022686,W,2632.965576,0.090075,114.295486,0.000000,0.000000,0.000000
61,1,FIXED,2017/5/11,19:14:11,2017/5/11,14:14:11,0,2.897581,S,79.022686,W,2632.968262,0.021811,295.922751,0.000000,0.000000,0.000000
62,1,FIXED,2017/5/11,19:14:12,2017/5/11,14:14:12,0,2.897581,S,79.022686,W,2632.974609,0.052102,118.882694,0.000000,0.000000,0.000000
63,1,FIXED,2017/5/11,19:14:13,2017/5/11,14:14:13,0,2.897581,S,79.022686,W,2632.982422,0.047384,266.138711,0.000000,0.000000,0.000000
64,1,FIXED,2017/5/11,19:14:14,2017/5/11,14:14:14,0,2.897581,S,79.022686,W,2633.008789,0.013536,256.286242,0.000000,0.000000,0.000000
65,1,FIXED,2017/5/11,19:14:15,2017/5/11,14:14:15,0,2.897581,S,79.022686,W,2633.029297,0.012481,5.628740,0.000000,0.000000,0.000000
66,1,FIXED,2017/5/11,19:14:16,2017/5/11,14:14:16,0,2.897581,S,79.022686,W,2633.045898,0.208216,168.902522,0.000000,0.000000,0.000000
67,1,FIXED,2017/5/11,19:14:17,2017/5/11,14:14:17,0,2.897581,S,79.022686,W,2633.060547,0.183729,207.363772,0.000000,0.000000,0.000000
68,1,FIXED,2017/5/11,19:14:18,2017/5/11,14:14:18,0,2.897582,S,79.022686,W,2633.071533,0.280628,52.416617,0.000000,0.000000,0.000000
69,1,FIXED,2017/5/11,19:14:19,2017/5/11,14:14:19,0,2.897581,S,79.022686,W,2633.082520,0.059161,111.256689,0.000000,0.000000,0.000000
70,1,FIXED,2017/5/11,19:14:20,2017/5/11,14:14:20,0,2.897581,S,79.022685,W,2633.094482,0.168693,112.169289,0.000000,0.000000,0.000000
71,1,FIXED,2017/5/11,19:14:21,2017/5/11,14:14:21,0,2.897581,S,79.022685,W,2633.102783,0.060026,263.426200,0.000000,0.000000,0.000000
72,1,FIXED,2017/5/11,19:14:22,2017/5/11,14:14:22,0,2.897581,S,79.022685,W,2633.120117,0.312971,234.114002,0.000000,0.000000,0.000000
73,1,FIXED,2017/5/11,19:14:23,2017/5/11,14:14:23,0,2.897582,S,79.022686,W,2633.133057,0.298171,197.396895,0.000000,0.000000,0.000000
74,1,FIXED,2017/5/11,19:14:24,2017/5/11,14:14:24,0,2.897582,S,79.022686,W,2633.144531,0.161571,209.623111,0.000000,0.000000,0.000000
75,1,FIXED,2017/5/11,19:14:25,2017/5/11,14:14:25,0,2.897583,S,79.022686,W,2633.155273,0.306318,181.842376,0.000000,0.000000,0.000000
76,1,FIXED,2017/5/11,19:14:26,2017/5/11,14:14:26,0,2.897584,S,79.022686,W,2633.163330,0.135026,247.342491,0.000000,0.000000,0.000000
77,1,FIXED,2017/5/11,19:14:27,2017/5/11,14:14:27,0,2.897584,S,79.022687,W,2633.168213,0.155581,146.857528,0.000000,0.000000,0.000000
78,1,FIXED,2017/5/11,19:14:28,2017/5/11,14:14:28,0,2.897584,S,79.022686,W,2633.176025,0.100057,160.179034,0.000000,0.000000,0.000000
79,1,FIXED,2017/5/11,19:14:29,2017/5/11,14:14:29,0,2.897584,S,79.022686,W,2633.178711,0.133592,170.253178,0.000000,0.000000,0.000000
80,1,FIXED,2017/5/11,19:14:30,2017/5/11,14:14:30,0,2.897585,S,79.022686,W,2633.183838,0.286499,123.343424,0.000000,0.000000,0.000000
81,1,FIXED,2017/5/11,19:14:31,2017/5/11,14:14:31,0,2.897585,S,79.022686,W,2633.192139,0.105147,211.250200,0.000000,0.000000,0.000000
82,1,FIXED,2017/5/11,19:14:32,2017/5/11,14:14:32,0,2.897585,S,79.022686,W,2633.194824,0.324947,138.872389,0.000000,0.000000,0.000000
83,1,FIXED,2017/5/11,19:14:33,2017/5/11,14:14:33,0,2.897586,S,79.022685,W,2633.203857,0.196933,11.357742,0.000000,0.000000,0.000000
84,1,FIXED,2017/5/11,19:14:34,2017/5/11,14:14:34,0,2.897585,S,79.022685,W,2633.178223,0.918135,127.087922,0.000000,0.000000,0.000000
85,1,FIXED,2017/5/11,19:14:35,2017/5/11,14:14:35,0,2.897587,S,79.022683,W,2633.128906,7.671102,74.261181,0.000000,0.000000,0.000000
86,1,FIXED,2017/5/11,19:14:36,2017/5/11,14:14:36,0,2.897581,S,79.022662,W,2633.062744,4.078330,4.831177,0.000000,0.000000,0.000000
87,1,FIXED,2017/5/11,19:14:37,2017/5/11,14:14:37,0,2.897569,S,79.022661,W,2629.841064,5.813712,88.068506,0.000000,0.000000,0.000000
88,1,FIXED,2017/5/11,19:14:38,2017/5/11,14:14:38,0,2.897569,S,79.022650,W,2630.069336,0.764402,48.232771,0.000000,0.000000,0.000000
89,1,FIXED,2017/5/11,19:14:39,2017/5/11,14:14:39,0,2.897562,S,79.022643,W,2630.050049,0.616779,74.797240,0.000000,0.000000,0.000000
90,1,FIXED,2017/5/11,19:14:40,2017/5/11,14:14:40,0,2.897559,S,79.022633,W,2629.960205,0.663206,18.938195,0.000000,0.000000,0.000000
91,1,FIXED,2017/5/11,19:14:41,2017/5/11,14:14:41,0,2.897552,S,79.022631,W,2630.041504,1.145704,333.752198,0.000000,0.000000,0.000000
92,1,FIXED,2017/5/11,19:14:42,2017/5/11,14:14:42,0,2.897550,S,79.022631,W,2630.046387,1.069102,21.153987,0.000000,0.000000,0.000000
93,1,FIXED,2017/5/11,19:14:43,2017/5/11,14:14:43,0,2.897548,S,79.022631,W,2630.081055,0.881942,240.990067,0.000000,0.000000,0.000000
94,1,FIXED,2017/5/11,19:14:44,2017/5/11,14:14:44,0,2.897551,S,79.022636,W,2630.070313,0.863062,299.446549,0.000000,0.000000,0.000000
95,1,FIXED,2017/5/11,19:14:45,2017/5/11,14:14:45,0,2.897548,S,79.022640,W,2629.983398,1.153579,229.065067,0.000000,0.000000,0.000000
96,1,FIXED,2017/5/11,19:14:46,2017/5/11,14:14:46,0,2.897552,S,79.022644,W,2630.014160,1.656107,330.156032,0.000000,0.000000,0.000000
97,1,FIXED,2017/5/11,19:14:47,2017/5/11,14:14:47,0,2.897546,S,79.022648,W,2630.363037,1.057908,331.067954,0.000000,0.000000,0.000000
98,1,FIXED,2017/5/11,19:14:48,2017/5/11,14:14:48,0,2.897544,S,79.022649,W,2630.423096,0.689009,7.310182,0.000000,0.000000,0.000000
99,1,FIXED,2017/5/11,19:14:49,2017/5/11,14:14:49,0,2.897542,S,79.022649,W,2630.480713,0.346546,15.177650,0.000000,0.000000,0.000000
100,1,FIXED,2017/5/11,19:14:50,2017/5/11,14:14:50,0,2.897539,S,79.022648,W,2630.570068,0.239121,171.855308,0.000000,0.000000,0.000000
101,1,FIXED,2017/5/11,19:14:51,2017/5/11,14:14:51,0,2.897539,S,79.022648,W,2630.612061,0.535358,271.472993,0.000000,0.000000,0.000000
102,1,FIXED,2017/5/11,19:14:52,2017/5/11,14:14:52,0,2.897539,S,79.022649,W,2630.634277,0.308934,174.692857,0.000000,0.000000,0.000000
103,1,FIXED,2017/5/11,19:14:53,2017/5/11,14:14:53,0,2.897540,S,79.022649,W,2630.652588,0.303375,186.453977,0.000000,0.000000,0.000000
104,1,FIXED,2017/5/11,19:14:54,2017/5/11,14:14:54,0,2.897541,S,79.022649,W,2630.667969,0.121697,163.176615,0.000000,0.000000,0.000000
105,1,FIXED,2017/5/11,19:14:55,2017/5/11,14:14:55,0,2.897541,S,79.022649,W,2630.679199,0.270301,167.861251,0.000000,0.000000,0.000000
106,1,FIXED,2017/5/11,19:14:56,2017/5/11,14:14:56,0,2.897542,S,79.022649,W,2630.689209,0.181988,72.230353,0.000000,0.000000,0.000000
107,1,FIXED,2017/5/11,19:14:57,2017/5/11,14:14:57,0,2.897542,S,79.022649,W,2630.696533,0.244649,68.658706,0.000000,0.000000,0.000000
108,1,FIXED,2017/5/11,19:14:58,2017/5/11,14:14:58,0,2.897541,S,79.022648,W,2630.700439,0.196345,117.801410,0.000000,0.000000,0.000000
109,1,FIXED,2017/5/11,19:14:59,2017/5/11,14:14:59,0,2.897542,S,79.022648,W,2630.703857,0.416271,97.668014,0.000000,0.000000,0.000000
110,1,FIXED,2017/5/11,19:15:0,2017/5/11,14:15:0,0,2.897542,S,79.022647,W,2630.711670,0.620407,38.870399,0.000000,0.000000,0.000000
111,1,FIXED,2017/5/11,19:15:1,2017/5/11,14:15:1,0,2.897541,S,79.022646,W,2630.715576,0.342017,47.905087,0.000000,0.000000,0.000000
112,1,FIXED,2017/5/11,19:15:2,2017/5/11,14:15:2,0,2.897540,S,79.022645,W,2630.714844,0.618542,65.285328,0.000000,0.000000,0.000000
113,1,FIXED,2017/5/11,19:15:3,2017/5/11,14:15:3,0,2.897539,S,79.022643,W,2630.718018,0.119008,59.458032,0.000000,0.000000,0.000000
114,1,FIXED,2017/5/11,19:15:4,2017/5/11,14:15:4,0,2.897539,S,79.022643,W,2630.724609,0.161214,4.785713,0.000000,0.000000,0.000000
115,1,FIXED,2017/5/11,19:15:5,2017/5/11,14:15:5,0,2.897539,S,79.022643,W,2630.728027,1.201132,85.526329,0.000000,0.000000,0.000000
116,1,FIXED,2017/5/11,19:15:6,2017/5/11,14:15:6,0,2.897538,S,79.022632,W,2630.507324,3.000702,85.947359,0.000000,0.000000,0.000000
117,1,FIXED,2017/5/11,19:15:7,2017/5/11,14:15:7,0,2.897537,S,79.022623,W,2630.498535,3.658219,116.986639,0.000000,0.000000,0.000000
118,1,FIXED,2017/5/11,19:15:8,2017/5/11,14:15:8,0,2.897538,S,79.022621,W,2630.548096,2.061280,84.078173,0.000000,0.000000,0.000000
119,1,FIXED,2017/5/11,19:15:9,2017/5/11,14:15:9,0,2.897538,S,79.022618,W,2630.516846,1.678160,136.869191,0.000000,0.000000,0.000000
120,1,FIXED,2017/5/11,19:15:10,2017/5/11,14:15:10,0,2.897545,S,79.022612,W,2630.407227,1.875941,27.906839,0.000000,0.000000,0.000000
121,1,FIXED,2017/5/11,19:15:11,2017/5/11,14:15:11,0,2.897539,S,79.022609,W,2630.192871,1.496262,284.563627,0.000000,0.000000,0.000000
122,1,FIXED,2017/5/11,19:15:12,2017/5/11,14:15:12,0,2.897538,S,79.022612,W,2630.103516,1.110777,240.410379,0.000000,0.000000,0.000000
123,1,FIXED,2017/5/11,19:15:13,2017/5/11,14:15:13,0,2.897555,S,79.022642,W,2630.490479,4.585928,274.955950,0.000000,0.000000,0.000000
124,1,FIXED,2017/5/11,19:15:14,2017/5/11,14:15:14,0,2.897554,S,79.022652,W,2630.356934,4.666547,267.744765,0.000000,0.000000,0.000000
125,1,FIXED,2017/5/11,19:15:15,2017/5/11,14:15:15,0,2.897555,S,79.022666,W,2630.260742,5.975393,254.193085,0.000000,0.000000,0.000000
126,1,FIXED,2017/5/11,19:15:16,2017/5/11,14:15:16,0,2.897558,S,79.022678,W,2630.190430,3.476466,264.193494,0.000000,0.000000,0.000000
127,1,FIXED,2017/5/11,19:15:17,2017/5/11,14:15:17,0,2.897559,S,79.022688,W,2630.442383,0.741061,210.779644,0.000000,0.000000,0.000000
128,1,FIXED,2017/5/11,19:15:18,2017/5/11,14:15:18,0,2.897568,S,79.022693,W,2631.157959,1.382493,152.747970,0.000000,0.000000,0.000000
129,1,FIXED,2017/5/11,19:15:19,2017/5/11,14:15:19,0,2.897570,S,79.022692,W,2631.154785,0.706221,127.886796,0.000000,0.000000,0.000000
130,1,FIXED,2017/5/11,19:15:20,2017/5/11,14:15:20,0,2.897579,S,79.022681,W,2630.787842,8.835125,116.007721,0.000000,0.000000,0.000000
131,1,FIXED,2017/5/11,19:15:21,2017/5/11,14:15:21,0,2.897585,S,79.022668,W,2630.735352,2.632735,137.895716,0.000000,0.000000,0.000000
132,1,FIXED,2017/5/11,19:15:22,2017/5/11,14:15:22,0,2.897587,S,79.022666,W,2630.693359,1.673316,149.799326,0.000000,0.000000,0.000000
133,1,FIXED,2017/5/11,19:15:23,2017/5/11,14:15:23,0,2.897589,S,79.022665,W,2630.652832,1.269044,228.816370,0.000000,0.000000,0.000000
134,1,FIXED,2017/5/11,19:15:24,2017/5/11,14:15:24,0,2.897590,S,79.022667,W,2630.624023,0.770383,206.933175,0.000000,0.000000,0.000000
135,1,FIXED,2017/5/11,19:15:25,2017/5/11,14:15:25,0,2.897596,S,79.022670,W,2630.758301,0.638565,236.029999,0.000000,0.000000,0.000000
136,1,FIXED,2017/5/11,19:15:26,2017/5/11,14:15:26,0,2.897599,S,79.022673,W,2630.907227,0.437570,234.771694,0.000000,0.000000,0.000000
137,1,FIXED,2017/5/11,19:15:27,2017/5/11,14:15:27,0,2.897600,S,79.022675,W,2631.065674,0.120462,334.136735,0.000000,0.000000,0.000000
138,1,FIXED,2017/5/11,19:15:28,2017/5/11,14:15:28,0,2.897599,S,79.022675,W,2631.050781,0.731124,318.313592,0.000000,0.000000,0.000000
139,1,FIXED,2017/5/11,19:15:29,2017/5/11,14:15:29,0,2.897598,S,79.022676,W,2631.039795,0.245713,96.328304,0.000000,0.000000,0.000000
140,1,FIXED,2017/5/11,19:15:30,2017/5/11,14:15:30,0,2.897598,S,79.022675,W,2631.027100,0.190135,178.784682,0.000000,0.000000,0.000000
141,1,FIXED,2017/5/11,19:15:31,2017/5/11,14:15:31,0,2.897598,S,79.022675,W,2631.018555,0.521923,114.033236,0.000000,0.000000,0.000000
142,1,FIXED,2017/5/11,19:15:32,2017/5/11,14:15:32,0,2.897599,S,79.022674,W,2631.011719,1.840991,191.872841,0.000000,0.000000,0.000000
143,1,FIXED,2017/5/11,19:15:33,2017/5/11,14:15:33,0,2.897603,S,79.022675,W,2631.031250,0.703282,211.060904,0.000000,0.000000,0.000000
144,1,FIXED,2017/5/11,19:15:34,2017/5/11,14:15:34,0,2.897607,S,79.022677,W,2631.101074,0.161319,208.788752,0.000000,0.000000,0.000000
145,1,FIXED,2017/5/11,19:15:35,2017/5/11,14:15:35,0,2.897610,S,79.022679,W,2631.162598,0.135928,243.432599,0.000000,0.000000,0.000000
146,1,FIXED,2017/5/11,19:15:36,2017/5/11,14:15:36,0,2.897612,S,79.022682,W,2631.197266,0.224791,282.602056,0.000000,0.000000,0.000000
147,1,FIXED,2017/5/11,19:15:37,2017/5/11,14:15:37,0,2.897612,S,79.022682,W,2631.196777,0.248085,236.316765,0.000000,0.000000,0.000000
148,1,FIXED,2017/5/11,19:15:38,2017/5/11,14:15:38,0,2.897612,S,79.022683,W,2631.196777,0.270570,213.759580,0.000000,0.000000,0.000000
149,1,FIXED,2017/5/11,19:15:39,2017/5/11,14:15:39,0,2.897613,S,79.022683,W,2631.196289,0.725490,216.377761,0.000000,0.000000,0.000000
150,1,FIXED,2017/5/11,19:15:40,2017/5/11,14:15:40,0,2.897614,S,79.022685,W,2631.197754,1.297145,216.117179,0.000000,0.000000,0.000000
151,1,FIXED,2017/5/11,19:15:41,2017/5/11,14:15:41,0,2.897622,S,79.022690,W,2631.243896,1.599688,214.884268,0.000000,0.000000,0.000000
152,1,FIXED,2017/5/11,19:15:42,2017/5/11,14:15:42,0,2.897627,S,79.022694,W,2631.282471,1.637762,258.967669,0.000000,0.000000,0.000000
153,1,FIXED,2017/5/11,19:15:43,2017/5/11,14:15:43,0,2.897628,S,79.022699,W,2631.318848,1.629483,287.087959,0.000000,0.000000,0.000000
154,1,FIXED,2017/5/11,19:15:44,2017/5/11,14:15:44,0,2.897624,S,79.022713,W,2631.336426,2.843102,301.738476,0.000000,0.000000,0.000000
155,1,FIXED,2017/5/11,19:15:45,2017/5/11,14:15:45,0,2.897621,S,79.022718,W,2631.352783,2.559111,280.608901,0.000000,0.000000,0.000000
156,1,FIXED,2017/5/11,19:15:46,2017/5/11,14:15:46,0,2.897620,S,79.022724,W,2631.358643,2.115167,3.700686,0.000000,0.000000,0.000000
157,1,FIXED,2017/5/11,19:15:47,2017/5/11,14:15:47,0,2.897619,S,79.022724,W,2631.348877,1.646371,214.976682,0.000000,0.000000,0.000000
158,1,FIXED,2017/5/11,19:15:48,2017/5/11,14:15:48,0,2.897620,S,79.022725,W,2631.335205,1.208726,160.396969,0.000000,0.000000,0.000000
159,1,FIXED,2017/5/11,19:15:49,2017/5/11,14:15:49,0,2.897623,S,79.022724,W,2631.297363,0.720616,133.396449,0.000000,0.000000,0.000000
160,1,FIXED,2017/5/11,19:15:50,2017/5/11,14:15:50,0,2.897625,S,79.022722,W,2631.285400,0.395018,148.343331,0.000000,0.000000,0.000000
161,1,FIXED,2017/5/11,19:15:51,2017/5/11,14:15:51,0,2.897629,S,79.022719,W,2631.257324,0.363129,169.778841,0.000000,0.000000,0.000000
162,1,FIXED,2017/5/11,19:15:52,2017/5/11,14:15:52,0,2.897634,S,79.022718,W,2631.278076,0.258754,214.301722,0.000000,0.000000,0.000000
163,1,FIXED,2017/5/11,19:15:53,2017/5/11,14:15:53,0,2.897634,S,79.022719,W,2631.280762,0.066265,159.231454,0.000000,0.000000,0.000000
164,1,FIXED,2017/5/11,19:15:54,2017/5/11,14:15:54,0,2.897634,S,79.022719,W,2631.280273,0.114524,200.469880,0.000000,0.000000,0.000000
165,1,FIXED,2017/5/11,19:15:55,2017/5/11,14:15:55,0,2.897635,S,79.022719,W,2631.280762,0.156127,233.189161,0.000000,0.000000,0.000000
166,1,FIXED,2017/5/11,19:15:56,2017/5/11,14:15:56,0,2.897635,S,79.022719,W,2631.281494,0.141993,245.268231,0.000000,0.000000,0.000000
167,1,FIXED,2017/5/11,19:15:57,2017/5/11,14:15:57,0,2.897635,S,79.022719,W,2631.282471,0.110184,262.625583,0.000000,0.000000,0.000000
168,1,FIXED,2017/5/11,19:15:58,2017/5/11,14:15:58,0,2.897635,S,79.022720,W,2631.282715,0.051033,302.551126,0.000000,0.000000,0.000000
169,1,FIXED,2017/5/11,19:15:59,2017/5/11,14:15:59,0,2.897635,S,79.022720,W,2631.283447,0.178674,355.587557,0.000000,0.000000,0.000000
