DATETIME,LATITUD,LONGITUD,ALTITUD,VELOCIDAD,CONSUMO_TOTAL,CPNSUMO_INSTANTANEO,slope,speed,old_ALTITUD,old_slope,api_ALTITUD
2017-08-15 12:56:51,-3.703534,-79.271927,2815.3,92.12,3098.42,0.25,0.1521653296365522,91.0801994870026,2815.3,0.0,2791.094482421875
2017-08-15 12:56:53,-3.703962,-79.272118,2815.3,93.6,3098.42,0.3,0.0,93.3664430634887,2815.3,0.0,2788.03369140625
2017-08-15 12:56:55,-3.704392,-79.272308,2815.3,92.53,3098.42,0.25,0.0,93.64852804166588,2815.3,0.0,2783.8642578125
2017-08-15 12:56:57,-3.704816,-79.272507,2815.3,92.19,3098.42,0.25,0.0,93.31139851065112,2815.3,0.0,2778.55712890625
2017-08-15 12:56:59,-3.705221,-79.272675,2827.6534098821176,84.28,3098.42,0.35,0.2545981005180578,87.33819200757996,2815.3,0.0,2775.1025390625
2017-08-15 12:57:01,-3.705632,-79.272781,2819.043006076814,85.51,3098.42,0.2,-0.1833864440541724,84.5140268108809,2815.3,0.0,2771.358642578125
2017-08-15 12:57:03,-3.706055,-79.272804,2810.4516790888047,84.93,3098.42,0.2,-0.183386444054133,84.3267813942229,2815.3,0.0,2766.935791015625
2017-08-15 12:57:05,-3.706464,-79.272804,2802.15705769808,78.41,3098.42,0.05,-0.1833864440541392,81.41451556199986,2815.3,0.0,2763.95751953125
2017-08-15 12:57:07,-3.70685,-79.27282,2794.322087610172,77.06,3098.42,0.35,-0.1833864440541927,76.90288249477607,2815.3,0.0,2763.335693359375
2017-08-15 12:57:09,-3.70721,-79.27282,2787.021176336284,77.06,3098.42,0.25,-0.183386444054125,71.66091452822178,2766.1,-1.2358201201175494,2762.635986328125
2017-08-15 12:57:11,-3.707511,-79.27272,2780.5857644693115,77.06,3098.42,0.25,-0.1833864440541558,63.1657449943783,2763.3,-0.0797900824323066,2759.0439453125
2017-08-15 12:57:14,-3.707782,-79.272354,2771.322496576669,61.23,3098.42,0.65,-0.1833864440541143,60.61473915645757,2763.3,0.0,2747.12646484375
2017-08-15 12:57:16,-3.707776,-79.272057,2765.2702562693976,62.06,3098.42,0.3,-0.1833864440541366,59.40478648396372,2763.3,0.0,2738.779052734375
2017-08-15 12:57:18,-3.707612,-79.27179,2758.894242328633,61.52,3098.42,0.3,-0.1833864440541318,62.58273425045339,2763.3,0.0,2732.4150390625
