date,height,old_height,utm_x,utm_y,distance,slope,sum_distance,velocidad,ds,velocidad_gps,consumo_total,consumo_inst,latitud,longitud,new_distance,new_slope,new_sum_distance,nueva_velocidad
12:22:57,2990.2,2990.2,701938.9466163717,9605001.243881261,42.27364031735001,0.0,15158.676876365742,21.136820158675004,2,76.19,3094.89,12.15,-3.5718249952791257,-79.1820220000078,42.27364031735001,0.0,14928.388874922983,21.136820158675004
12:22:59,2990.2,2990.2,701898.302388448,9605013.599775182,42.49083542144685,0.0,15201.16771178719,21.245417710723427,2,76.69,3094.89,13.55,-3.5717139952847234,-79.18238800000778,42.49083542144685,0.0,14970.87971034443,21.245417710723427
12:23:01,2990.2,2990.2,701855.8803005562,9605025.959161825,44.19583460006288,0.0,15245.363546387252,22.09791730003144,2,77.73,3094.9,11.75,-3.5716029952905584,-79.18277000000779,44.19583460006288,0.0,15015.075544944493,22.09791730003144
12:23:03,2990.2,2990.2,701814.3484505813,9605038.980308386,43.535220505764904,0.0,15288.898766893017,21.767610252882452,2,80.01,3094.91,13.3,-3.571485995296274,-79.18314400000777,43.535220505764904,0.0,15058.610765450258,21.767610252882452
12:23:05,2990.2,2990.2,701771.1505119698,9605052.336494943,45.225590448905294,0.0,15334.124357341921,22.612795224452647,2,82.53,3094.92,10.7,-3.571365995302211,-79.18353300000777,45.225590448905294,0.0,15103.836355899162,22.612795224452647
12:23:07,2990.2,2990.2,701727.1756316806,9605066.136553017,46.099388141965576,0.0,15380.223745483887,23.049694070982788,2,83.71,3094.92,7.1,-3.5712419953082426,-79.18392900000775,46.099388141965576,0.0,15149.935744041128,23.049694070982788
12:23:09,2990.2,2990.2,701683.0935627085,9605081.927422173,46.83499710161382,0.0,15427.058742585501,23.41749855080691,2,85.21,3094.92,8.1,-3.571099995314279,-79.18432600000777,46.83499710161382,0.0,15196.770741142742,23.41749855080691
12:23:11,2994.5,2994.5,701639.9119872433,9605103.577769557,48.315134318056785,0.08899902816565586,15475.373876903557,24.157567159028392,2,85.21,3094.93,9.45,-3.5709049953201877,-79.18471500000774,48.315134318056785,0.08899902816565586,15245.085875460798,24.157567159028392
12:23:13,2994.8,2994.8,701601.744809659,9605132.40655652,47.84129103996054,0.006270733784119664,15523.215167943517,23.92064551998027,2,85.21,3094.93,9.55,-3.5706449953253987,-79.18505900000773,47.84129103996054,0.006270733784119664,15292.927166500758,23.92064551998027
12:23:16,2994.8,2994.8,701546.726584194,9605180.843023121,73.31140810434296,0.0,15596.52657604786,24.437136034780988,3,86.58,3094.94,9.05,-3.5702079953328845,-79.18555500000771,73.31140810434296,0.0,15366.2385746051,24.437136034780988
12:23:18,2994.8,2994.8,701512.1203081752,9605212.318887461,46.789529452678266,0.0,15643.316105500538,23.394764726339133,2,83.43,3094.94,5.9,-3.569923995337603,-79.18586700000773,46.789529452678266,0.0,15413.02810405778,23.394764726339133
12:23:20,2994.8,2994.8,701475.7287401399,9605240.038184637,45.75609994322696,0.0,15689.072205443765,22.87804997161348,2,81.28,3094.94,5.8,-3.569673995342549,-79.18619500000771,45.75609994322696,0.0,15458.784204001005,22.87804997161348
12:23:22,2994.8,2994.8,701434.1998718258,9605254.607362576,44.020315259699586,0.0,15733.092520703463,22.010157629849793,2,80.1,3094.95,9.4,-3.569542995348205,-79.18656900000772,44.020315259699586,0.0,15502.804519260704,22.010157629849793
12:23:24,2994.8,2994.8,701390.0782778802,9605250.381313294,44.33352134957683,0.0,15777.42604205304,22.166760674788414,2,79.4,3094.95,9.85,-3.569581995354219,-79.1869660000077,44.33352134957683,0.0,15547.138040610282,22.166760674788414
12:23:26,2994.8,2994.8,701352.7007817805,9605228.889908517,43.125631666339444,0.0,15820.551673719381,21.562815833169722,2,78.8,3094.96,9.95,-3.569776995359302,-79.18730200000769,43.125631666339444,0.0,15590.263672276622,21.562815833169722
